season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,NE,13,00-0036981,DT,Christian Barmore,Christian,Barmore,,,,Not injury related - other,,Limited Participation in Practice,2024-11-29T19:36:44Z
2024,REG,NE,13,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Out,Knee,,Limited Participation in Practice,2024-11-29T19:37:56Z
2024,REG,NE,13,00-0038621,WR,Demario Douglas,Demario,Douglas,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-11-29T19:37:46Z
2024,REG,NE,13,00-0036231,S,Kyle Dugger,Kyle,Dugger,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-11-29T19:37:46Z
2024,REG,NE,13,00-0036813,LB,Christian Elliss,Christian,Elliss,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-29T19:37:46Z
2024,REG,NE,13,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-29T19:37:46Z
2024,REG,NE,13,00-0037287,T,Vederian Lowe,Vederian,Lowe,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-11-29T19:37:46Z
2024,REG,NE,13,00-0033883,S,Jabrill Peppers,Jabrill,Peppers,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-29T19:37:46Z
2024,REG,NE,13,00-0038584,DT,Jaquelin Roy,Jaquelin,Roy,Neck,,Questionable,Neck,,Limited Participation in Practice,2024-11-29T19:37:46Z
2024,REG,NE,13,00-0035646,LB,Sione Takitaki,Sione,Takitaki,Knee,Neck,Questionable,Knee,Neck,Limited Participation in Practice,2024-11-29T19:39:51Z
2024,REG,NE,13,00-0033947,DE,Deatrich Wise,Deatrich,Wise,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-11-29T19:37:46Z
2024,REG,NO,13,00-0036927,LB,Pete Werner,Pete,Werner,,,,Hand,,Full Participation in Practice,2024-11-29T20:34:04Z
2024,REG,NO,13,00-0034981,TE,Foster Moreau,Foster,Moreau,,,,Shoulder,,Limited Participation in Practice,2024-11-29T20:34:04Z
2024,REG,NO,13,00-0033082,G,Lucas Patrick,Lucas,Patrick,Calf,,Out,Calf,,Did Not Participate In Practice,2024-11-29T20:34:56Z
2024,REG,NO,13,00-0035242,C,Erik McCoy,Erik,McCoy,Groin,,Questionable,Groin,,Did Not Participate In Practice,2024-11-29T20:34:36Z
2024,REG,NO,13,00-0033902,DE,Tanoh Kpassagnon,Tanoh,Kpassagnon,Achilles,,Questionable,Achilles,,Full Participation in Practice,2024-11-29T20:34:36Z
2024,REG,NO,13,00-0033948,RB,Jamaal Williams,Jamaal,Williams,Groin,,Questionable,Groin,,Full Participation in Practice,2024-11-29T20:34:36Z
2024,REG,NYG,13,00-0036552,DE,Azeez Ojulari,Azeez,Ojulari,,,,Toe,,Did Not Participate In Practice,2024-11-26T18:55:07Z
2024,REG,NYG,13,00-0035683,DT,Dexter Lawrence,Dexter,Lawrence,,,,Knee,,Full Participation in Practice,2024-11-27T16:48:16Z
2024,REG,NYG,13,00-0037260,DT,D.J. Davidson,D.J.,Davidson,,,,Shoulder,,Limited Participation in Practice,2024-11-27T16:45:20Z
2024,REG,NYG,13,00-0039847,TE,Theo Johnson,Theo,Johnson,,,,Back,,Limited Participation in Practice,2024-11-27T16:45:49Z
2024,REG,NYG,13,00-0037259,LB,Micah McFadden,Micah,McFadden,,,,Thumb,Heel,Limited Participation in Practice,2024-11-27T16:46:43Z
2024,REG,NYG,13,00-0037612,T,Evan Neal,Evan,Neal,,,,Hip,,Limited Participation in Practice,2024-11-27T16:47:14Z
2024,REG,NYG,13,00-0039861,S,Tyler Nubin,Tyler,Nubin,,,,Back,,Limited Participation in Practice,2024-11-27T16:47:45Z
2024,REG,NYG,13,00-0033290,T,Jermaine Eluemunor,Jermaine,Eluemunor,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2024-11-27T16:59:26Z
2024,REG,NYG,13,00-0034992,DT,Armon Watts,Armon,Watts,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-11-27T17:00:17Z
2024,REG,NYG,13,00-0038476,QB,Tommy DeVito,Tommy,DeVito,Right Forearm,,Questionable,Right Forearm,,Did Not Participate In Practice,2024-11-27T17:01:27Z
2024,REG,NYG,13,00-0039000,CB,Deonte Banks,Deonte,Banks,Rib,,Questionable,Rib,,Limited Participation in Practice,2024-11-27T17:00:54Z
2024,REG,NYJ,13,00-0039920,WR,Malachi Corley,Malachi,Corley,,,,Illness,,Full Participation in Practice,2024-11-28T20:57:47Z
2024,REG,NYJ,13,00-0031330,T,Morgan Moses,Morgan,Moses,,,,Knee,,Full Participation in Practice,2024-11-29T20:51:11Z
2024,REG,NYJ,13,00-0034384,CB,D.J. Reed,D.J.,Reed,,,,Back,,Full Participation in Practice,2024-11-29T20:50:16Z
2024,REG,NYJ,13,00-0039789,CB,Qwan'tez Stiggers,Qwan'tez,Stiggers,,,,Not injury related - personal matter,,Full Participation in Practice,2024-11-28T20:58:02Z
2024,REG,NYJ,13,00-0036979,G,Alijah Vera-Tucker,Alijah,Vera-Tucker,,,,Ankle,,Full Participation in Practice,2024-11-29T20:50:16Z
2024,REG,NYJ,13,00-0027947,T,Tyron Smith,Tyron,Smith,Neck,,Out,Neck,,Did Not Participate In Practice,2024-11-29T20:52:11Z
2024,REG,NYJ,13,00-0038120,RB,Breece Hall,Breece,Hall,Knee,,Questionable,Knee,,Full Participation in Practice,2024-11-29T20:51:53Z
2024,REG,NYJ,13,00-0037601,G,Xavier Newman-Johnson,Xavier,Newman-Johnson,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-11-29T20:51:53Z
2024,REG,NYJ,13,00-0033294,S,Chuck Clark,Chuck,Clark,Shin,,Questionable,Shin,,Limited Participation in Practice,2024-11-29T20:51:53Z
2024,REG,NYJ,13,00-0036273,G,Jake Hanson,Jake,Hanson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-11-29T20:51:53Z
2024,REG,NYJ,13,00-0031296,LB,C.J. Mosley,C.J.,Mosley,Neck,,Questionable,Neck,,Limited Participation in Practice,2024-11-29T20:51:53Z
2024,REG,PHI,13,00-0034844,RB,Saquon Barkley,Saquon,Barkley,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:36:19Z
2024,REG,PHI,13,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:36:19Z
2024,REG,PHI,13,00-0037002,G,Landon Dickerson,Landon,Dickerson,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:36:19Z
2024,REG,PHI,13,00-0030561,T,Lane Johnson,Lane,Johnson,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:36:19Z
2024,REG,PHI,13,00-0038112,G,Cam Jurgens,Cam,Jurgens,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:36:19Z
2024,REG,PHI,13,00-0034429,T,Jordan Mailata,Jordan,Mailata,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:36:19Z
2024,REG,PHI,13,00-0039140,CB,Kelee Ringo,Kelee,Ringo,,,,Calf,,Full Participation in Practice,2024-11-29T20:37:04Z
2024,REG,PHI,13,00-0034381,LB,Josh Sweat,Josh,Sweat,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:36:19Z
2024,REG,PHI,13,00-0038412,DT,Moro Ojomo,Moro,Ojomo,,,,Neck,,Limited Participation in Practice,2024-11-29T20:38:06Z
2024,REG,PHI,13,00-0030062,CB,Darius Slay,Darius,Slay,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-11-29T20:41:18Z
2024,REG,PHI,13,00-0038489,LB,Ben VanSumeren,Ben,VanSumeren,Knee,,Out,Knee,,Limited Participation in Practice,2024-11-29T20:41:31Z
2024,REG,PHI,13,00-0039236,WR,Johnny Wilson,Johnny,Wilson,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-11-29T20:40:31Z
2024,REG,PHI,13,00-0039002,S,Sydney Brown,Sydney,Brown,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-29T20:40:31Z
2024,REG,PHI,13,00-0036912,WR,DeVonta Smith,DeVonta,Smith,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-11-29T20:40:31Z
2024,REG,PIT,13,00-0039110,DT,Keeanu Benton,Keeanu,Benton,,,,Hip,,Full Participation in Practice,2024-11-29T19:42:11Z
2024,REG,PIT,13,00-0027969,DT,Cameron Heyward,Cameron,Heyward,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T19:42:30Z
2024,REG,PIT,13,00-0033512,S,Damontae Kazee,Damontae,Kazee,,,,Illness,,Full Participation in Practice,2024-11-29T19:42:19Z
2024,REG,PIT,13,00-0033905,DT,Larry Ogunjobi,Larry,Ogunjobi,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T19:38:45Z
2024,REG,PIT,13,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T19:38:45Z
2024,REG,PIT,13,00-0033929,DT,Montravius Adams,Montravius,Adams,Knee,,Out,Knee,,Limited Participation in Practice,2024-11-29T19:42:54Z
2024,REG,PIT,13,00-0038639,CB,Cory Trice,Cory,Trice,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2024-11-29T19:43:13Z
2024,REG,PIT,13,00-0036333,LB,Alex Highsmith,Alex,Highsmith,Ankle,,Doubtful,Ankle,,Limited Participation in Practice,2024-11-29T19:42:48Z
2024,REG,SEA,13,00-0033439,TE,Pharaoh Brown,Pharaoh,Brown,,,,Elbow,,Full Participation in Practice,2024-11-29T21:12:37Z
2024,REG,SEA,13,00-0035644,TE,Noah Fant,Noah,Fant,,,,Groin,,Full Participation in Practice,2024-11-29T21:12:37Z
2024,REG,SEA,13,00-0030063,DT,Johnathan Hankins,Johnathan,Hankins,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T21:14:52Z
2024,REG,SEA,13,00-0033941,S,Rayshawn Jenkins,Rayshawn,Jenkins,,,,Shoulder,,Full Participation in Practice,2024-11-29T21:12:37Z
2024,REG,SEA,13,00-0035678,LB,Dre'Mont Jones,Dre'Mont,Jones,,,,Shoulder,,Full Participation in Practice,2024-11-29T21:12:37Z
2024,REG,SEA,13,00-0036994,LB,Ernest Jones,Ernest,Jones,,,,Elbow,Knee,Full Participation in Practice,2024-11-29T21:15:32Z
2024,REG,SEA,13,00-0032211,WR,Tyler Lockett,Tyler,Lockett,,,,Knee,,Full Participation in Practice,2024-11-29T21:14:58Z
2024,REG,SEA,13,00-0037812,T,Abraham Lucas,Abraham,Lucas,,,,Knee,,Full Participation in Practice,2024-11-29T21:15:04Z
2024,REG,SEA,13,00-0035640,WR,DK Metcalf,DK,Metcalf,,,,Shoulder,,Full Participation in Practice,2024-11-29T21:15:10Z
2024,REG,SEA,13,00-0032387,DT,Jarran Reed,Jarran,Reed,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T21:12:37Z
2024,REG,SEA,13,00-0036268,WR,Laviska Shenault,Laviska,Shenault,,,,Back,,Full Participation in Practice,2024-11-29T21:12:37Z
2024,REG,SEA,13,00-0032234,G,Laken Tomlinson,Laken,Tomlinson,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T21:12:37Z
2024,REG,SEA,13,00-0031933,DT,Leonard Williams,Leonard,Williams,,,,Foot,,Full Participation in Practice,2024-11-29T21:15:21Z
2024,REG,SEA,13,00-0036653,T,Stone Forsythe,Stone,Forsythe,Hand,,Out,Hand,,Full Participation in Practice,2024-11-30T00:41:36Z
2024,REG,SEA,13,00-0034350,LB,Uchenna Nwosu,Uchenna,Nwosu,Thigh,,Out,Thigh,,Full Participation in Practice,2024-11-30T00:41:01Z
2024,REG,SEA,13,00-0038866,S,A.J. Finley,A.J.,Finley,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-11-29T20:20:14Z
2024,REG,SEA,13,00-0038488,TE,Brady Russell,Brady,Russell,Foot,,Questionable,Foot,,Full Participation in Practice,2024-11-29T20:19:52Z
2024,REG,SF,13,00-0039365,WR,Jacob Cowing,Jacob,Cowing,,,,Concussion,,Full Participation in Practice,2024-11-29T20:20:05Z
2024,REG,SF,13,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:20:05Z
2024,REG,SF,13,00-0039351,G,Dominick Puni,Dominick,Puni,,,,Shoulder,,Full Participation in Practice,2024-11-29T20:20:30Z
2024,REG,SF,13,00-0034573,CB,Charvarius Ward,Charvarius,Ward,,,,Not injury related - personal matter,,Full Participation in Practice,2024-11-29T20:20:05Z
2024,REG,SF,13,00-0036551,G,Aaron Banks,Aaron,Banks,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-11-29T20:20:55Z
2024,REG,SF,13,00-0035717,DE,Nick Bosa,Nick,Bosa,Hip,Oblique,Out,Hip,Oblique,Did Not Participate In Practice,2024-11-29T20:21:00Z
2024,REG,SF,13,00-0036266,DT,Jordan Elliott,Jordan,Elliott,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-11-29T20:21:16Z
2024,REG,SF,13,00-0036563,CB,Deommodore Lenoir,Deommodore,Lenoir,Knee,,Out,Knee,,Did Not Participate In Practice,2024-11-29T20:21:35Z
2024,REG,SF,13,00-0027857,T,Trent Williams,Trent,Williams,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-11-29T20:22:02Z
2024,REG,SF,13,00-0034982,LB,Dre Greenlaw,Dre,Greenlaw,Achilles,,Out,Achilles,,Limited Participation in Practice,2024-11-29T20:21:29Z
2024,REG,SF,13,00-0037834,QB,Brock Purdy,Brock,Purdy,Right Shoulder,,Questionable,Right Shoulder,,Full Participation in Practice,2024-11-29T20:20:47Z
2024,REG,SF,13,00-0032128,WR,Chris Conley,Chris,Conley,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-29T20:20:47Z
2024,REG,SF,13,00-0035020,LB,Demetrius Flannigan-Fowles,Demetrius,Flannigan-Fowles,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-29T20:20:47Z
2024,REG,SF,13,00-0035026,DT,Kevin Givens,Kevin,Givens,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-11-29T20:20:47Z
2024,REG,SF,13,00-0039345,CB,Renardo Green,Renardo,Green,Neck,,Questionable,Neck,,Limited Participation in Practice,2024-11-29T20:20:47Z
2024,REG,TB,13,00-0030386,DE,William Gholston,William,Gholston,,,,Knee,,Full Participation in Practice,2024-11-29T16:58:16Z
2024,REG,TB,13,00-0031408,WR,Mike Evans,Mike,Evans,,,,Hamstring,,Limited Participation in Practice,2024-11-29T16:59:07Z
2024,REG,TB,13,00-0039846,S,Tykee Smith,Tykee,Smith,Knee,,Out,Knee,,Did Not Participate In Practice,2024-11-29T19:07:56Z
2024,REG,TB,13,00-0034374,S,Jordan Whitehead,Jordan,Whitehead,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2024-11-29T19:08:44Z
2024,REG,TB,13,00-0038958,LB,Markees Watts,Markees,Watts,Knee,,Out,Knee,,Full Participation in Practice,2024-11-29T19:08:51Z
2024,REG,TB,13,00-0036967,LB,Joe Tryon,Joe,Tryon,Ankle,,Doubtful,Ankle,,Limited Participation in Practice,2024-11-29T19:08:09Z
2024,REG,TB,13,00-0035254,LB,Anthony Nelson,Anthony,Nelson,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Did Not Participate In Practice,2024-11-29T19:07:34Z
2024,REG,TB,13,00-0031785,CB,Troy Hill,Troy,Hill,Ankle,Foot,Questionable,Ankle,Foot,Limited Participation in Practice,2024-11-29T19:07:34Z
2024,REG,TB,13,00-0036406,T,Tristan Wirfs,Tristan,Wirfs,Knee,Foot,Questionable,Knee,Foot,Limited Participation in Practice,2024-11-29T19:07:34Z
2024,REG,TEN,13,00-0039372,CB,Jarvis Brownlee,Jarvis,Brownlee,,,,Ribs,,Full Participation in Practice,2024-11-29T20:42:07Z
2024,REG,TEN,13,00-0035413,LB,Luke Gifford,Luke,Gifford,,,,Hamstring,,Full Participation in Practice,2024-11-29T20:42:15Z
2024,REG,TEN,13,00-0033770,CB,Justin Hardee,Justin,Hardee,,,,Groin,,Full Participation in Practice,2024-11-29T20:42:22Z
2024,REG,TEN,13,00-0035632,S,Amani Hooker,Amani,Hooker,,,,Illness,,Full Participation in Practice,2024-11-29T20:42:07Z
2024,REG,TEN,13,00-0034825,LB,Arden Key,Arden,Key,,,,Back,,Full Participation in Practice,2024-11-29T20:42:07Z
2024,REG,TEN,13,00-0034828,LB,Harold Landry,Harold,Landry,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:42:07Z
2024,REG,TEN,13,00-0038125,CB,Roger McCreary,Roger,McCreary,,,,Knee,,Full Participation in Practice,2024-11-29T20:42:29Z
2024,REG,TEN,13,00-0034837,WR,Calvin Ridley,Calvin,Ridley,,,,Ankle,,Full Participation in Practice,2024-11-29T20:42:07Z
2024,REG,TEN,13,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-29T20:42:07Z
2024,REG,TEN,13,00-0037591,T,Leroy Watson,Leroy,Watson,Back,,Out,Back,,Did Not Participate In Practice,2024-11-29T20:43:51Z
2024,REG,TEN,13,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Groin,,Out,Groin,,Limited Participation in Practice,2024-11-29T20:42:59Z
2024,REG,TEN,13,00-0039032,RB,Tyjae Spears,Tyjae,Spears,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-11-29T20:42:52Z
2024,REG,WAS,13,00-0030061,TE,Zach Ertz,Zach,Ertz,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-11-27T19:28:40Z
2024,REG,WAS,13,00-0035149,G,Nick Allegretti,Nick,Allegretti,,,,Ankle,,Full Participation in Practice,2024-11-29T19:18:21Z
2024,REG,WAS,13,00-0033591,WR,Noah Brown,Noah,Brown,,,,Knee,,Full Participation in Practice,2024-11-29T19:18:31Z
2024,REG,WAS,13,00-0032052,LB,Dante Fowler,Dante,Fowler,,,,Hip,,Full Participation in Practice,2024-11-29T19:18:40Z
2024,REG,WAS,13,00-0036287,CB,Noah Igbinoghene,Noah,Igbinoghene,,,,Thumb,,Full Participation in Practice,2024-11-29T19:18:21Z
2024,REG,WAS,13,00-0039368,LB,Jordan Magee,Jordan,Magee,,,,Elbow,,Full Participation in Practice,2024-11-29T19:18:21Z
2024,REG,WAS,13,00-0037746,RB,Brian Robinson,Brian,Robinson,,,,Ankle,,Full Participation in Practice,2024-11-29T19:18:49Z
2024,REG,WAS,13,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,,,,Knee,,Limited Participation in Practice,2024-11-29T19:18:21Z
2024,REG,WAS,13,00-0033699,RB,Austin Ekeler,Austin,Ekeler,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-11-29T19:19:22Z
2024,REG,WAS,13,00-0033831,T,Andrew Wylie,Andrew,Wylie,Concussion,,Out,Concussion,,Limited Participation in Practice,2024-11-29T19:19:34Z
2024,REG,WAS,13,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2024-11-29T19:19:45Z
2024,REG,ARI,14,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-06T16:58:22Z
2024,REG,ARI,14,00-0038984,CB,Kei'Trel Clark,Kei'Trel,Clark,,,,Illness,,Full Participation in Practice,2024-12-06T16:58:33Z
2024,REG,ARI,14,00-0039854,DT,Darius Robinson,Darius,Robinson,,,,Calf,,Limited Participation in Practice,2024-12-06T16:58:22Z
2024,REG,ARI,14,00-0039823,CB,Elijah Jones,Elijah,Jones,Ankle,,Out,Ankle,,Limited Participation in Practice,2024-12-06T20:06:46Z
